Customer ID,Name,Gender,Age,Occupation,Marital Status,"Address (City, State, Zip Code)",Age Group
CUST82593555,John Grant,Other,30,Waste management officer,Single,"Fergusonshire, Minnesota, 88333",30-44
CUST96165215,Andrea Knapp,Other,22,"Research officer, government",Married,"Shannonmouth, Montana, 81426",18-29
CUST88770537,James Jordan,Male,29,Neurosurgeon,Divorced,"Austinport, Indiana, 07965",18-29
CUST16037592,Elizabeth Velazquez,Other,85,"Librarian, academic",Widowed,"East Dylan, Louisiana, 74402",60+
CUST19737564,Amy Powell,Female,27,"Producer, television/film/video",Divorced,"Jenniferton, Oklahoma, 42467",18-29
CUST94761505,Antonio Smith,Other,33,Merchant navy officer,Single,"West Davidview, Wyoming, 13770",30-44
CUST59014511,Derek Pope,Male,29,Museum/gallery conservator,Married,"Thomasbury, Georgia, 86135",18-29
CUST02388532,Elizabeth Hampton,Other,77,"Engineer, chemical",Married,"Rickton, Michigan, 29815",60+
CUST36291804,Brandon Chavez,Other,85,"Surveyor, building",Widowed,"Rhondaborough, Georgia, 09268",60+
CUST23871670,Angel Blankenship,Other,60,Theatre director,Widowed,"Lake Carlosborough, Illinois, 14158",60+
CUST40414965,Bobby Brown,Female,63,"Teacher, primary school",Divorced,"Smithville, Nebraska, 61233",60+
CUST58244937,Angela Hall,Male,69,Probation officer,Divorced,"Lake Williammouth, Massachusetts, 40202",60+
CUST78141073,Kathryn Mcclure DVM,Female,53,Textile designer,Single,"Christyfort, Iowa, 80901",45-59
CUST94158908,Molly Miller,Female,70,Geophysicist/field seismologist,Single,"West Kristenmouth, New York, 68696",60+
CUST97232751,Mark Flynn,Female,25,Soil scientist,Single,"South Erinburgh, Kentucky, 46924",18-29
CUST39183534,Connie Mills,Other,58,Site engineer,Widowed,"East Autumnberg, Florida, 20805",45-59
CUST22227034,Richard Price,Female,26,"Pilot, airline",Divorced,"Sandraton, New York, 18208",18-29
CUST17011157,Brian Garcia,Female,24,Special effects artist,Married,"New Cynthiamouth, Virginia, 33237",18-29
CUST90476467,Sarah Hall,Female,46,Chief Strategy Officer,Single,"North Nancyport, Nebraska, 45598",45-59
CUST54437447,Alex Hogan,Female,70,Arts development officer,Widowed,"Mauricehaven, Rhode Island, 88147",60+
CUST78546729,Brian Solis,Female,34,Hydrographic surveyor,Married,"Ashleyhaven, Arkansas, 51899",30-44
CUST84535664,Brandi Parker,Male,47,Associate Professor,Widowed,"Lake Jesseshire, Florida, 08038",45-59
CUST44617899,Jessica Morgan,Male,35,Magazine journalist,Divorced,"Brianchester, California, 36485",30-44
CUST41081092,Deanna Garcia,Other,60,Senior tax professional/tax inspector,Widowed,"Michaelstad, Missouri, 72384",60+
CUST57317920,Cindy Thomas,Other,65,Plant breeder/geneticist,Divorced,"Tuckerfort, North Carolina, 84338",60+
CUST91159441,Evelyn Lawson,Other,35,"Biochemist, clinical",Married,"East Donald, Arkansas, 72191",30-44
CUST86285172,Sandra Chapman,Female,62,"Engineer, technical sales",Widowed,"Port Wendy, Massachusetts, 39513",60+
CUST69684657,Brittany Wagner,Male,52,IT sales professional,Divorced,"North Susan, Delaware, 04923",45-59
CUST37203558,Keith Hart,Female,64,Best boy,Married,"Port Jessicaton, Vermont, 14558",60+
CUST44835273,James Smith,Male,32,Health promotion specialist,Widowed,"Isabelton, Hawaii, 75095",30-44
CUST43669767,Rebecca Hill,Other,61,"Surveyor, quantity",Divorced,"Charlesburgh, Kansas, 63588",60+
CUST11944824,John Little,Female,72,Commercial art gallery manager,Married,"Whiteshire, Virginia, 51546",60+
CUST30822768,Hunter Watson,Female,82,"Psychotherapist, dance movement",Married,"New Joseph, Connecticut, 08216",60+
CUST02064269,Theresa Miller,Other,35,Holiday representative,Divorced,"Christensenville, Oklahoma, 69310",30-44
CUST86875438,Adrienne Santana,Female,77,Writer,Widowed,"Johnsonfurt, West Virginia, 71825",60+
CUST74973932,Lisa Tate,Other,56,Armed forces logistics/support/administrative officer,Divorced,"New Jeannebury, Montana, 48377",45-59
CUST22178817,Michael Hensley,Male,73,Retail buyer,Married,"South Haroldland, West Virginia, 25821",60+
CUST59752065,Kathy Ward,Other,25,Restaurant manager,Widowed,"Davisland, Utah, 87617",18-29
CUST43093410,Caleb Dickson,Other,18,Human resources officer,Divorced,"New Christine, Washington, 53464",18-29
CUST17383720,Michelle Lucero,Other,85,Customer service manager,Divorced,"West Brittany, Minnesota, 55775",60+
CUST62143423,Michael Waller,Female,84,"Psychologist, prison and probation services",Divorced,"North Stacy, Maryland, 93632",60+
CUST57101147,Cassandra Bowers,Female,52,"Administrator, arts",Widowed,"East Andrea, California, 11206",45-59
CUST19147034,Karen Mills,Female,64,Claims inspector/assessor,Divorced,"New Nicholasshire, Washington, 24565",60+
CUST08981537,Chloe Ball,Male,38,Surgeon,Widowed,"North Christina, New Jersey, 60145",30-44
CUST97909960,Henry Alvarado,Male,23,Writer,Widowed,"Davisside, Arkansas, 41716",18-29
CUST24587752,Frank Howard,Male,39,Forest/woodland manager,Divorced,"North Erika, Mississippi, 05384",30-44
CUST52359238,Laura Zimmerman,Other,22,Fast food restaurant manager,Married,"Thompsonstad, Kentucky, 99834",18-29
CUST27496590,Melody Duncan,Male,43,"Teacher, primary school",Widowed,"New Evan, Alaska, 29248",30-44
CUST17339433,Richard Lin,Other,41,"Engineer, civil (consulting)",Widowed,"Taylorfurt, Nebraska, 02947",30-44
CUST22833411,Rachael Jones,Male,45,Furniture conservator/restorer,Divorced,"Andrewmouth, Maine, 98057",45-59
CUST90806547,Brandon Jones,Female,52,"Engineer, manufacturing",Single,"North Victoriaville, Arizona, 30513",45-59
CUST85325622,Martin Wallace,Other,33,Forest/woodland manager,Divorced,"West Tabithaberg, Mississippi, 91073",30-44
CUST18606913,Amanda Cox,Male,47,"Surveyor, insurance",Widowed,"Chanmouth, Louisiana, 89620",45-59
CUST36361372,Christina Hernandez,Other,23,Chartered loss adjuster,Married,"Kevinhaven, Nevada, 61475",18-29
CUST69530630,Cheryl Reyes,Male,25,"Therapist, occupational",Widowed,"Kimberlyside, North Carolina, 16188",18-29
CUST93615565,Jeffery Odonnell,Female,45,Toxicologist,Married,"Josephview, Tennessee, 30799",45-59
CUST53968543,Elizabeth Graves,Female,76,"Librarian, academic",Divorced,"Popeborough, Oregon, 29933",60+
CUST16863839,Casey Fitzpatrick,Other,74,Insurance underwriter,Divorced,"North Gabriellehaven, Alaska, 29511",60+
CUST83612591,William Jones,Other,75,Editorial assistant,Divorced,"Port William, Illinois, 37054",60+
CUST59932988,Jennifer Lambert,Female,28,Press photographer,Single,"Port Christopher, Arkansas, 74007",18-29
CUST27970509,Gabriel Carson,Female,71,Publishing copy,Widowed,"Montgomerybury, Texas, 62481",60+
CUST20327009,Lindsey Moore,Male,47,Town planner,Single,"Patriciaburgh, Colorado, 97483",45-59
CUST71058064,Joshua Cruz,Male,30,Theme park manager,Single,"Coxland, California, 59276",30-44
CUST18771479,Denise Quinn,Other,30,Senior tax professional/tax inspector,Divorced,"Starkside, New York, 66683",30-44
CUST29407758,Kelly Harris,Male,49,"Buyer, industrial",Married,"South Jennifer, Arizona, 29896",45-59
CUST40295052,Michael Cox,Female,79,Health and safety adviser,Single,"Morrismouth, Georgia, 12389",60+
CUST69094844,Christina Weaver,Other,52,"Psychologist, clinical",Widowed,"East Frank, Nevada, 11048",45-59
CUST37223429,Jesus Young,Male,28,Legal secretary,Widowed,"Lisatown, Texas, 17944",18-29
CUST81217064,Olivia White,Male,55,Transport planner,Single,"East Michaelchester, Utah, 64677",45-59
CUST60250812,Steven Cardenas,Female,63,"Psychotherapist, dance movement",Married,"Snyderborough, Maryland, 73775",60+
CUST64024008,Kimberly Bowman,Other,64,"Engineer, materials",Divorced,"West David, Minnesota, 76594",60+
CUST92087908,Jessica Matthews,Female,77,"Teacher, special educational needs",Widowed,"South Juanburgh, Montana, 08467",60+
CUST25749054,Deborah Cook,Male,56,Insurance claims handler,Widowed,"Keithstad, Michigan, 73223",45-59
CUST94648417,Shelby Mathis,Female,78,Charity officer,Divorced,"Lake Eric, Kansas, 15254",60+
CUST56179922,Kelly Collins,Male,44,Bookseller,Married,"Simpsonport, Hawaii, 02817",30-44
CUST46969019,Thomas Velazquez Jr.,Male,52,Hydrogeologist,Married,"Lake Timothy, Oregon, 53186",45-59
CUST65156614,Andrew Smith,Other,53,Communications engineer,Divorced,"Lake Elizabeth, Texas, 35866",45-59
CUST22567858,Stephanie Baker,Male,53,"Pharmacist, community",Single,"Smithchester, North Dakota, 36402",45-59
CUST62010126,David Meza,Other,49,Clinical research associate,Married,"West Richardton, Minnesota, 30740",45-59
CUST12639819,James Marshall,Female,35,"Investment banker, corporate",Divorced,"North Jennifer, Missouri, 69542",30-44
CUST63461471,Lori Higgins,Male,85,"Accountant, chartered certified",Married,"Kevinmouth, Idaho, 16542",60+
CUST76275593,Michael Thomas,Other,50,Quarry manager,Single,"Maryville, Oklahoma, 31554",45-59
CUST34047367,Mark Ortiz,Other,23,Audiological scientist,Divorced,"Reidland, Minnesota, 73376",18-29
CUST63812889,Timothy Parsons,Female,83,Management consultant,Married,"South Thomas, Alaska, 61892",60+
CUST32931562,Debbie Kennedy,Other,57,Financial trader,Married,"Kayleeburgh, Arkansas, 21431",45-59
CUST50493367,Christopher Pratt,Male,56,"Therapist, occupational",Married,"West Rachel, New Hampshire, 76468",45-59
CUST62389831,Greg Williams,Female,34,"Solicitor, Scotland",Single,"South Angela, Illinois, 59908",30-44
CUST81405860,Lisa Jenkins,Male,29,Mental health nurse,Widowed,"Chelseaport, Pennsylvania, 52002",18-29
CUST78131729,Kimberly George,Male,39,Pharmacologist,Married,"Brianberg, Idaho, 12887",30-44
CUST02691181,John Lamb,Male,83,Travel agency manager,Divorced,"Bowenland, South Carolina, 64086",60+
CUST96657435,Mrs. Melissa Miller,Male,44,Local government officer,Widowed,"Guerreromouth, Connecticut, 82510",30-44
CUST91487291,Joseph West,Other,36,Armed forces operational officer,Single,"North Derekshire, California, 50005",30-44
CUST99293827,Douglas Ramirez,Female,46,Regulatory affairs officer,Divorced,"Brooksstad, Oregon, 45245",45-59
CUST36963533,Christopher Jones,Male,39,Risk manager,Married,"Hodgesmouth, New Mexico, 09041",30-44
CUST11536261,Cynthia Jones,Female,77,Market researcher,Single,"Nancyshire, Illinois, 85843",60+
CUST99845463,Megan Ortiz,Female,19,Training and development officer,Married,"Fergusonborough, Massachusetts, 22127",18-29
CUST58068006,Amy Quinn,Other,48,Chief Financial Officer,Married,"Littleton, Mississippi, 10855",45-59
CUST32046264,Sarah Burke,Female,76,Charity officer,Widowed,"Cathymouth, Alabama, 69542",60+
CUST75576477,Ashley Roy,Other,33,Academic librarian,Widowed,"West Vanessa, Texas, 43291",30-44
CUST01743153,Gregory Williams,Female,20,Operational investment banker,Widowed,"Garciafurt, Pennsylvania, 70044",18-29
CUST45848469,Ashley Rose,Female,20,Set designer,Widowed,"Vaughnland, Minnesota, 30680",18-29
CUST28975795,Leonard Nelson,Male,33,Transport planner,Widowed,"North Derekborough, Utah, 58510",30-44
CUST38334480,Lori Sims,Other,72,IT trainer,Single,"Kevinton, Alaska, 10652",60+
CUST06286311,Jose Benitez,Female,61,Biomedical engineer,Divorced,"Danielview, Michigan, 61687",60+
CUST92104228,Kristin Cross,Female,31,"Lecturer, further education",Widowed,"Matthewberg, Georgia, 90689",30-44
CUST51004500,Trevor Fisher,Male,71,Interpreter,Married,"Lake Stevenfurt, Georgia, 99907",60+
CUST02909118,Robin Wood,Male,45,"Engineer, chemical",Single,"Myersborough, Utah, 22684",45-59
CUST31889067,Richard Fitzgerald,Female,34,Structural engineer,Divorced,"Rayland, Idaho, 31851",30-44
CUST87781611,Tammy Walker,Male,36,Field seismologist,Widowed,"Lake Jennifershire, North Carolina, 13574",30-44
CUST14378210,Gabriel Lane,Female,84,Theatre manager,Married,"Lake Laurie, New York, 97745",60+
CUST29766156,Lauren Ferguson,Other,26,Health physicist,Married,"New Brian, Arizona, 97526",18-29
CUST97109224,Dan Vasquez,Female,81,"Designer, interior/spatial",Widowed,"East Annaville, Alaska, 77665",60+
CUST24967115,Pamela Evans PhD,Male,62,"Engineer, control and instrumentation",Married,"East Loganville, Nebraska, 09362",60+
CUST73838703,Pedro Martin,Male,79,"Therapist, horticultural",Widowed,"Lake Johnburgh, Maine, 71547",60+
CUST98995553,Lee Gonzalez,Male,44,Air traffic controller,Divorced,"Jenniferchester, Louisiana, 39362",30-44
CUST41157897,Jesse Jones Jr.,Male,42,Colour technologist,Married,"North Alyssa, Rhode Island, 15226",30-44
CUST23879674,Jacob Oneill,Male,23,Publishing rights manager,Widowed,"Douglasborough, Vermont, 70107",18-29
CUST97870459,Michelle Phelps,Other,41,Production manager,Single,"West Troy, North Carolina, 61373",30-44
CUST84140446,James Walker,Male,79,Health service manager,Married,"New Nicholas, Minnesota, 37888",60+
CUST79902753,Elizabeth Walker,Other,41,Medical technical officer,Single,"Katherinefort, Kansas, 65943",30-44
CUST89587423,Edward Bryant,Male,75,"Designer, blown glass/stained glass",Divorced,"West Melissashire, Louisiana, 21926",60+
CUST91874119,Jerry Hayes,Other,20,Forest/woodland manager,Married,"West Matthewtown, Pennsylvania, 04375",18-29
CUST20387353,Kara Brown,Female,54,Oncologist,Divorced,"North Brianland, Washington, 38010",45-59
CUST57716148,Robert Watts,Other,33,Site engineer,Divorced,"Lake Jenniferbury, Vermont, 51512",30-44
CUST48533417,Brittney Black,Male,67,Ship broker,Married,"Port Josephland, Minnesota, 58598",60+
CUST79329161,Michelle Bryant,Other,41,Farm manager,Widowed,"Jillianchester, West Virginia, 52906",30-44
CUST03661198,Beth Nguyen,Female,35,"Therapist, horticultural",Widowed,"Kirkmouth, Oklahoma, 78578",30-44
CUST97947934,Susan Johnson,Other,38,Garment/textile technologist,Married,"Coxview, Kansas, 63466",30-44
CUST65922671,Erik Mullen,Other,47,Investment analyst,Single,"Lake Mercedes, Massachusetts, 25238",45-59
CUST98398273,Jonathan Cortez,Other,66,Passenger transport manager,Single,"Williamsview, Wisconsin, 73999",60+
CUST42731200,Christine Johnson,Other,20,"Designer, interior/spatial",Single,"Jenniferhaven, Georgia, 72981",18-29
CUST60275705,Mr. William Wagner,Male,34,Consulting civil engineer,Divorced,"Wallside, Alabama, 31277",30-44
CUST58339732,Stephanie Haynes,Female,34,Theatre director,Widowed,"Flemingland, Michigan, 84644",30-44
CUST92867224,Eugene Anderson,Other,46,"Teacher, music",Widowed,"South Bettyhaven, Tennessee, 29170",45-59
CUST62622649,Alison Weaver,Female,61,Production manager,Widowed,"Port Joshua, Rhode Island, 87997",60+
CUST95966184,Eric Lynch,Female,74,Financial risk analyst,Divorced,"Tiffanyburgh, Colorado, 72173",60+
CUST37051867,Paul Baldwin,Female,23,Retail banker,Single,"South Scott, Oklahoma, 17556",18-29
CUST28451094,Raymond Stevenson,Female,47,Industrial/product designer,Widowed,"Port Darren, New Hampshire, 57524",45-59
CUST43515933,Caleb Taylor,Female,55,Bonds trader,Divorced,"New Kelly, Hawaii, 06297",45-59
CUST28275584,Darlene Nielsen,Male,56,"Engineer, electrical",Divorced,"Lake Katherine, Rhode Island, 09865",45-59
CUST73914849,Aaron Pope,Other,29,"Lecturer, further education",Widowed,"New Josephborough, Vermont, 65668",18-29
CUST43942680,Steve Kerr,Male,50,Multimedia specialist,Single,"Daviston, West Virginia, 79799",45-59
CUST71339753,Michael Chandler,Male,57,Actuary,Single,"Allenmouth, Texas, 31739",45-59
CUST69019373,Elizabeth Crawford,Other,52,Environmental consultant,Single,"North Brandonborough, Arkansas, 26282",45-59
CUST91742379,Kathleen Miller,Other,45,"Administrator, education",Single,"Douglasstad, Vermont, 90300",45-59
CUST08945946,Lori Dougherty,Female,77,Clinical cytogeneticist,Widowed,"Debrashire, Minnesota, 88649",60+
CUST55776305,Angela Payne,Female,83,"Engineer, materials",Single,"Port Ryan, Arizona, 37508",60+
CUST29224586,Zachary Miller,Female,83,"Pharmacist, hospital",Widowed,"South Tiffanyburgh, Iowa, 43310",60+
CUST35923084,Brian Garcia,Male,24,"Librarian, academic",Widowed,"Murphytown, Georgia, 28270",18-29
CUST27130653,Justin Shaw,Other,39,Futures trader,Single,"West Alexmouth, Oklahoma, 35132",30-44
CUST91053694,Nicole Mccarthy,Male,23,Media planner,Divorced,"Smithland, Nevada, 96584",18-29
CUST08971725,Michael Rivera,Other,72,Purchasing manager,Widowed,"Hectorshire, Tennessee, 94224",60+
CUST32886124,Amanda Anderson,Female,67,Broadcast presenter,Married,"Jameshaven, Maryland, 24985",60+
CUST67929017,Ashley Le,Male,61,"Journalist, newspaper",Single,"New Edward, New York, 78616",60+
CUST90870199,Nancy Baker,Male,45,Higher education careers adviser,Widowed,"Conleychester, Virginia, 23697",45-59
CUST29627265,Tanner Christensen,Male,45,Occupational hygienist,Married,"North Christopher, Ohio, 82269",45-59
CUST34161000,Michael Myers,Other,73,Forest/woodland manager,Married,"West Thomas, Hawaii, 02544",60+
CUST66017391,Daniel Molina,Female,30,Paediatric nurse,Single,"North Ashleyborough, Indiana, 95364",30-44
CUST16700432,Robert Wells,Other,71,Higher education careers adviser,Widowed,"North Tylerton, Hawaii, 16667",60+
CUST60402466,Samantha Simon,Other,56,Insurance risk surveyor,Single,"Lake Omarstad, Minnesota, 50396",45-59
CUST29404230,John Barrera,Female,46,Financial trader,Single,"Amandachester, Missouri, 22956",45-59
CUST14167476,Anita Smith,Female,52,"Runner, broadcasting/film/video",Widowed,"New Amanda, Delaware, 77497",45-59
CUST57060968,Melissa Thompson,Other,30,Broadcast engineer,Widowed,"Loriborough, Delaware, 14805",30-44
CUST58621681,Russell Jennings,Female,78,Air broker,Widowed,"South Juan, Michigan, 44124",60+
CUST77488617,Michael Morris,Female,61,"Therapist, drama",Married,"Hunterton, Washington, 47318",60+
CUST04555144,Karen Mitchell,Female,28,"Designer, fashion/clothing",Married,"Walkerhaven, Florida, 88527",18-29
CUST91619309,Christopher Robertson,Other,32,Artist,Divorced,"Amberfurt, Montana, 87010",30-44
CUST47441942,Melissa Torres,Other,78,Publishing copy,Single,"Lake Stephen, New Mexico, 29509",60+
CUST99034747,Laura Rodriguez,Female,41,Retail buyer,Single,"West Jerryview, Oklahoma, 81304",30-44
CUST57383224,Andrew Hebert,Other,19,"Designer, fashion/clothing",Single,"Carsonfort, Washington, 09829",18-29
